0,0
0.01,7.9788e-4
0.02,0.00572
0.03,0.018264
0.04,0.039464
0.05,0.069233
0.06,0.10727
0.07,0.15341
0.08,0.20778
0.09,0.27058
0.1,0.34203
0.11,0.42233
0.12,0.5117
0.13,0.61036
0.13968,0.71483
0.14856,0.81856
0.15682,0.92173
0.16459,1.0245
0.17625,1.1889
0.19374,1.4581
0.21997,1.9108
0.25931,2.6947
0.30931,3.8631
0.35931,5.2155
0.40931,6.7448
0.45931,8.4454
0.50931,10.312
0.55931,12.342
0.60931,14.529
0.65931,16.871
0.70931,19.363
0.75931,22.001
0.80931,24.78
0.85931,27.697
0.90931,30.747
0.95931,33.926
1.0093,37.229
1.0593,40.652
1.1093,44.192
1.1593,47.844
1.2093,51.603
1.2593,55.466
1.3093,59.429
1.3593,63.488
1.4093,67.638
1.4593,71.875
1.5093,76.196
1.5593,80.596
1.6093,85.071
1.6593,89.616
1.7093,94.229
1.7593,98.903
1.8093,103.64
1.8593,108.42
1.9093,113.26
1.9593,118.14
2.0093,123.07
2.0593,128.03
2.1093,133.02
2.1593,138.04
2.2093,143.08
2.2593,148.15
2.3093,153.23
2.3593,158.32
2.4093,163.43
2.4593,168.53
2.5093,173.64
2.5593,178.74
2.6093,183.84
2.6593,188.93
2.7093,194.01
2.7593,199.08
2.8093,204.12
2.8593,209.15
2.9093,214.15
2.9593,219.13
3.0093,224.08
3.0593,229
3.1093,233.87
3.1593,238.7
3.2093,243.49
3.2593,248.24
3.3093,252.94
3.3593,257.6
3.4093,262.22
3.4593,266.79
3.5093,271.33
3.5593,275.82
3.6093,280.28
3.6593,284.69
3.7093,289.07
3.7593,293.4
3.8093,297.7
3.8593,301.95
3.9093,306.17
3.9593,310.35
4.0093,314.49
4.0593,318.6
4.1093,322.66
4.1593,326.69
4.2093,330.68
4.2593,334.63
4.3093,338.55
4.3593,342.43
4.4093,346.28
4.4593,350.08
4.5093,353.86
4.5593,357.59
4.6093,361.29
4.6593,364.96
4.7093,368.59
4.7593,372.19
4.8093,375.75
4.8593,379.28
4.9093,382.77
4.9593,386.23
5.0093,389.66
5.0593,393.05
5.1093,396.41
5.1593,399.73
5.2093,403.02
5.2593,406.28
5.3093,409.51
5.3593,412.7
5.4093,415.86
5.4593,418.99
5.5093,422.09
5.5593,425.15
5.6093,428.19
5.6593,431.19
5.7093,434.16
5.7593,437.1
5.8093,440.01
5.8593,442.88
5.9093,445.73
5.9593,448.54
6.0093,451.33
6.0593,454.08
6.1093,456.8
6.1593,459.5
6.2093,462.16
6.2593,464.79
6.3093,467.4
6.3593,469.97
6.4093,472.51
6.4593,475.03
6.5093,477.51
6.5593,479.97
6.6093,482.4
6.6593,484.79
6.7093,487.16
6.7593,489.5
6.8093,491.81
6.8593,494.1
6.9093,496.35
6.9593,498.58
7.0093,500.77
7.0593,502.94
7.1093,505.08
7.1593,507.2
7.2093,509.28
7.2593,511.34
7.3093,513.37
7.3593,515.37
7.4093,517.34
7.4593,519.29
7.5093,521.21
7.5593,523.1
7.6093,524.97
7.6593,526.8
7.7093,528.62
7.7593,530.4
7.8093,532.16
7.8593,533.88
7.9093,535.59
7.9593,537.26
8.0093,538.91
8.0593,540.54
8.1093,542.13
8.1593,543.7
8.2093,545.25
8.2593,546.76
8.3093,548.25
8.3593,549.72
8.4093,551.16
8.4593,552.57
8.5093,553.96
8.5593,555.32
8.6093,556.65
8.6593,557.96
8.7093,559.24
8.7593,560.5
8.8093,561.73
8.8593,562.94
8.9093,564.12
8.9593,565.27
9.0093,566.4
9.0593,567.5
9.1093,568.58
9.1593,569.64
9.2093,570.66
9.2593,571.67
9.3093,572.64
9.3593,573.59
9.4093,574.52
9.4593,575.42
9.5093,576.3
9.5593,577.15
9.6093,577.98
9.6593,578.78
9.7093,579.56
9.7593,580.31
9.8093,581.04
9.8593,581.74
9.9093,582.41
9.9593,583.07
10.009,583.69
10.059,584.3
10.113,584.91
10.163,585.47
10.214,586.01
10.265,586.52
10.316,587
10.367,587.46
10.418,587.9
10.469,588.31
10.52,588.69
10.571,589.05
10.622,589.38
10.673,589.69
10.724,589.97
10.775,590.23
10.826,590.46
10.877,590.66
10.928,590.84
10.979,591
11.03,591.13
11.081,591.23
11.132,591.31
11.183,591.36
11.234,591.39
11.285,591.39
11.336,591.37
11.387,591.32
11.438,591.24
11.489,591.14
11.54,591.02
11.591,590.86
11.643,590.69
11.694,590.48
11.745,590.26
11.796,590
11.847,589.72
11.898,589.42
11.949,589.09
12.001,588.73
12.052,588.35
12.103,587.94
12.154,587.51
12.205,587.05
12.257,586.56
12.308,586.05
12.359,585.51
12.41,584.95
12.462,584.36
12.513,583.75
12.565,583.11
12.616,582.44
12.667,581.75
12.719,581.03
12.77,580.28
12.822,579.51
12.873,578.72
12.925,577.89
12.976,577.04
13.028,576.17
13.08,575.26
13.131,574.34
13.183,573.38
13.235,572.4
13.287,571.39
13.339,570.35
13.391,569.29
13.442,568.2
13.494,567.09
13.546,565.94
13.598,564.77
13.651,563.58
13.703,562.35
13.755,561.1
13.807,559.82
13.859,558.52
13.912,557.19
13.964,555.83
14.017,554.44
14.069,553.02
14.122,551.58
14.174,550.11
14.227,548.61
14.28,547.08
14.333,545.52
14.385,543.94
14.438,542.33
14.491,540.69
14.544,539.02
14.597,537.32
14.651,535.59
14.704,533.84
14.757,532.05
14.811,530.24
14.864,528.4
14.918,526.53
14.971,524.62
15.025,522.69
15.079,520.73
15.132,518.74
15.186,516.72
15.24,514.67
15.294,512.59
15.349,510.48
15.403,508.34
15.457,506.17
15.512,503.96
15.566,501.73
15.621,499.47
15.675,497.17
15.73,494.84
15.785,492.49
15.84,490.09
15.895,487.67
15.95,485.22
16.006,482.73
16.061,480.21
16.117,477.66
16.172,475.08
16.228,472.46
16.284,469.81
16.34,467.13
16.396,464.41
16.452,461.66
16.508,458.87
16.565,456.06
16.621,453.2
16.678,450.32
16.735,447.39
16.792,444.44
16.849,441.44
16.906,438.42
16.963,435.35
17.02,432.25
17.078,429.12
17.136,425.95
17.194,422.74
17.252,419.49
17.31,416.21
17.368,412.89
17.426,409.53
17.485,406.14
17.544,402.71
17.603,399.23
17.662,395.72
17.721,392.17
17.78,388.58
17.84,384.95
17.899,381.29
17.959,377.58
18.019,373.83
18.079,370.03
18.14,366.2
18.2,362.33
18.261,358.41
18.322,354.45
18.383,350.45
18.444,346.41
18.506,342.32
18.568,338.19
18.63,334.02
18.692,329.8
18.754,325.53
18.816,321.22
18.879,316.86
18.942,312.46
19.005,308.01
19.069,303.51
19.132,298.97
19.196,294.38
19.26,289.74
19.324,285.05
19.389,280.31
19.454,275.52
19.519,270.68
19.584,265.79
19.649,260.84
19.715,255.85
19.781,250.8
19.847,245.7
19.914,240.54
19.981,235.33
20.048,230.07
20.115,224.75
20.183,219.37
20.251,213.93
20.319,208.44
20.388,202.89
20.457,197.28
20.526,191.61
20.595,185.88
20.665,180.09
20.735,174.23
20.806,168.32
20.876,162.34
20.948,156.29
21.019,150.18
21.091,144
21.163,137.76
21.236,131.45
21.309,125.07
21.382,118.62
21.456,112.1
21.53,105.5
21.604,98.836
21.679,92.095
21.68,92.054
21.68,92.012
21.681,91.97
21.681,91.928
21.682,91.885
21.682,91.843
21.683,91.8
21.683,91.756
21.684,91.713
21.684,91.669
21.685,91.625
21.685,91.581
21.686,91.536
21.686,91.492
21.687,91.447
21.687,91.401
21.688,91.356
21.688,91.31
21.689,91.263
21.69,91.217
21.69,91.17
21.691,91.123
21.691,91.076
21.692,91.028
21.693,90.98
21.693,90.932
21.694,90.883
21.694,90.834
21.695,90.785
21.696,90.735
21.696,90.685
21.697,90.635
21.698,90.584
21.699,90.533
21.699,90.482
21.7,90.43
21.701,90.378
21.701,90.325
21.702,90.273
21.703,90.219
21.704,90.166
21.704,90.112
21.705,90.057
21.706,90.002
21.707,89.947
21.708,89.892
21.708,89.836
21.709,89.779
21.71,89.722
21.711,89.665
21.712,89.607
21.713,89.549
21.714,89.49
21.715,89.431
21.716,89.371
21.717,89.311
21.718,89.25
21.719,89.189
21.72,89.127
21.721,89.065
21.722,89.002
21.723,88.939
21.724,88.875
21.725,88.81
21.726,88.745
21.727,88.68
21.728,88.613
21.73,88.547
21.731,88.479
21.732,88.411
21.733,88.342
21.735,88.273
21.736,88.203
21.737,88.132
21.738,88.061
21.74,87.989
21.741,87.916
21.743,87.842
21.744,87.768
21.746,87.693
21.747,87.617
21.749,87.54
21.75,87.463
21.752,87.384
21.754,87.305
21.755,87.225
21.757,87.144
21.759,87.062
21.761,86.979
21.762,86.896
21.764,86.811
21.766,86.725
21.768,86.638
21.77,86.55
21.772,86.461
21.774,86.371
21.777,86.28
21.779,86.187
21.781,86.094
21.783,85.999
21.786,85.903
21.788,85.805
21.791,85.706
21.793,85.606
21.796,85.504
21.799,85.401
21.802,85.297
21.805,85.19
21.808,85.083
21.811,84.973
21.814,84.862
21.817,84.749
21.82,84.634
21.824,84.517
21.828,84.398
21.831,84.277
21.835,84.154
21.839,84.029
21.843,83.901
21.847,83.771
21.852,83.639
21.856,83.504
21.861,83.366
21.866,83.226
21.871,83.082
21.877,82.936
21.882,82.786
21.888,82.632
21.894,82.476
21.9,82.315
21.907,82.151
21.914,81.982
21.921,81.809
21.928,81.631
21.936,81.448
21.945,81.26
21.953,81.067
21.963,80.867
21.973,80.661
21.983,80.449
21.994,80.228
22.006,80
22.018,79.763
22.031,79.517
22.046,79.26
22.061,78.992
22.077,78.711
22.095,78.416
22.115,78.105
22.136,77.777
22.159,77.429
22.185,77.057
22.213,76.658
22.245,76.227
22.281,75.758
22.322,75.242
22.37,74.667
22.426,74.015
22.495,73.26
22.581,72.357
22.693,71.226
22.854,69.695
23.131,67.193
23.631,62.872
24.131,58.614
24.631,54.348
25.131,50.084
25.631,45.819
26.131,41.557
26.631,37.297
27.131,33.035
27.631,28.774
28.131,24.514
28.631,20.255
29.131,15.996
29.631,11.738
30.131,7.4811
30.631,3.2268
31.131,-1.0266,
